price,make,model,year,mileage,engine_size,horsepower,fuel,transmission,drive_type,color,city,seller_type,doors,owners,accident,condition,service_history,trim,tuv_months,consumption_l_per_100km
29507.62,Porsche,Boxster,2019,54199,2.0,140,diesel,automatic,rear,grey,Duesseldorf,dealer,3,4,no,excellent,partial,sport,1.2,5.3
5792.15,Audi,e-tron,2016,198068,2.0,140,diesel,automatic,front,silver,Hannover,dealer,5,1,no,fair,none,base,3.5,6.3
6647.21,Opel,Crossland,2019,155181,3.0,210,diesel,manual,all,red,Dresden,dealer,5,5,no,good,full,sport,12.3,7.0
40138.94,BMW,Z4,2024,15849,2.0,180,petrol,automatic,rear,white,Nuernberg,private,4,3,no,excellent,full,s_line,0.0,6.7
4932.82,Mercedes-Benz,S-Klasse,2010,350000,2.0,140,diesel,manual,all,blue,Frankfurt,dealer,5,1,yes,fair,none,amg,8.8,5.4
31551.39,Porsche,Macan,2020,105570,3.0,210,hybrid,manual,rear,red,Berlin,dealer,5,1,no,good,partial,sport,20.4,6.5
17492.32,Skoda,Superb L&K,2020,160437,2.0,140,diesel,automatic,all,blue,Bonn,dealer,4,1,no,good,full,sport,8.3,6.1
16889.48,Skoda,Octavia RS,2022,31984,4.0,300,petrol,automatic,all,white,Muenster,private,3,1,no,excellent,partial,sport,15.2,12.2
6022.65,Audi,Q7,2017,142398,3.0,220,petrol,automatic,front,silver,Muenster,dealer,5,5,yes,fair,full,sport,18.4,9.6
40162.01,Porsche,911,2019,95333,2.0,140,petrol,manual,rear,blue,Stuttgart,dealer,5,5,no,good,partial,sport,14.7,8.3
8547.85,Audi,Q2,2019,93206,1.5,100,petrol,manual,rear,red,Essen,private,5,4,no,excellent,full,sport,8.8,6.5
10607.43,Seat,Arona,2023,53890,1.6,90,diesel,automatic,front,grey,Dresden,private,4,4,no,excellent,full,sport,3.0,4.7
59213.38,Porsche,Panamera,2023,62810,3.0,220,petrol,automatic,all,black,Bielefeld,dealer,4,4,no,excellent,full,sport,0.0,9.0
11554.59,BMW,4er,2018,80266,3.0,210,diesel,manual,front,red,Frankfurt,dealer,4,5,no,excellent,full,base,4.1,6.6
4323.63,Opel,Astra,2010,165593,1.5,100,petrol,automatic,front,grey,Berlin,dealer,4,1,no,good,none,base,0.2,6.7
14155.17,Seat,Ateca,2023,74384,0.0,200,electric,automatic,rear,black,Berlin,dealer,5,4,no,excellent,full,base,2.8,18.1
15583.09,Audi,A6,2022,27345,2.0,180,petrol,automatic,all,white,Duesseldorf,private,4,1,yes,good,none,base,13.9,6.5
25060.67,Porsche,911,2017,110422,2.0,140,hybrid,automatic,rear,green,Dresden,dealer,5,3,yes,good,partial,sport,1.6,5.4
21988.89,Mercedes-Benz,B-Klasse,2023,29598,3.0,210,hybrid,automatic,front,white,Dresden,dealer,4,2,no,excellent,partial,amg,18.2,5.6
28471.73,Audi,A6,2021,95936,0.0,100,electric,automatic,rear,white,Cologne,private,3,1,no,good,full,sport,0.0,14.1
16920.79,Audi,e-tron,2018,74828,3.0,210,diesel,automatic,all,white,Leipzig,private,4,5,no,excellent,full,base,11.1,6.9
37669.38,BMW,X6,2023,41906,1.6,90,diesel,automatic,all,white,Bielefeld,dealer,5,3,no,excellent,full,sport,1.3,4.1
8915.36,Opel,Mokka,2017,79581,0.0,250,electric,automatic,all,blue,Muenster,dealer,5,5,no,excellent,full,base,10.4,19.9
35337.32,Mercedes-Benz,GLE,2022,106469,2.0,110,diesel,manual,all,white,Essen,private,3,1,no,excellent,full,base,15.7,4.3
3034.09,Audi,A1,2009,219093,2.0,110,diesel,manual,front,silver,Frankfurt,dealer,5,2,no,good,full,base,12.3,5.2
2380.43,Seat,Ibiza,2011,328127,0.0,250,electric,manual,all,silver,Dortmund,private,4,3,yes,fair,partial,base,4.4,19.9
16534.2,Ford,Focus,2025,13913,2.0,180,petrol,automatic,front,grey,Muenster,dealer,5,1,no,excellent,full,sport,0.0,7.2
2794.69,Volkswagen,Polo,2015,350000,3.0,180,diesel,manual,front,black,Frankfurt,private,4,6,no,fair,full,s_line,6.5,7.5
3512.09,Mercedes-Benz,E-Klasse,2009,277506,2.0,110,diesel,automatic,front,red,Duesseldorf,dealer,4,1,no,fair,none,sport,9.6,4.3
7784.53,Opel,Corsa,2023,20391,2.0,110,diesel,automatic,front,grey,Bonn,dealer,4,4,no,excellent,full,sport,6.9,4.5
10766.41,Skoda,Octavia RS,2018,68518,4.0,300,petrol,automatic,front,black,Hamburg,private,4,5,no,excellent,full,sport,5.3,12.1
18725.38,Opel,Grandland,2025,12113,1.4,90,petrol,manual,front,blue,Berlin,private,4,3,no,excellent,full,base,10.7,7.1
18428.98,Seat,Arona,2024,25448,0.0,250,electric,automatic,front,white,Bremen,private,5,2,no,excellent,full,sport,12.3,20.0
6763.45,Seat,Ibiza,2023,48037,1.5,100,petrol,automatic,front,white,Dortmund,dealer,4,6,no,excellent,full,sport,11.8,6.1
10604.65,Ford,Fiesta,2025,22502,2.0,140,petrol,manual,all,grey,Nuernberg,private,5,2,no,excellent,full,base,2.8,7.0
7669.67,Seat,Ibiza,2024,26896,1.5,100,petrol,automatic,all,silver,Essen,dealer,5,3,yes,good,full,sport,16.8,6.5
2632.21,Opel,Zafira,2008,261676,2.0,110,diesel,manual,front,white,Essen,dealer,5,4,no,fair,partial,base,6.5,5.0
5036.26,Mercedes-Benz,A-Klasse,2016,118772,3.0,210,diesel,manual,rear,blue,Essen,dealer,4,2,no,excellent,none,base,0.0,6.6
8003.17,Skoda,Superb,2019,87694,2.0,110,diesel,automatic,rear,green,Stuttgart,dealer,4,3,yes,good,none,base,7.3,4.9
4468.34,Opel,Grandland,2016,319707,3.0,210,diesel,manual,all,blue,Munich,private,3,1,yes,fair,partial,sport,5.7,7.8
17964.11,Mercedes-Benz,GLC,2021,89139,3.0,220,petrol,automatic,all,blue,Frankfurt,dealer,5,5,no,excellent,full,base,15.4,10.6
56659.38,Porsche,Cayman,2023,36216,4.0,300,petrol,automatic,front,grey,Leipzig,dealer,4,2,no,excellent,full,s_line,0.0,12.5
54746.61,Audi,e-tron,2025,15064,1.2,70,petrol,automatic,rear,white,Hannover,private,4,1,no,excellent,full,sport,15.8,6.2
52845.43,BMW,X6,2025,11515,3.0,180,diesel,automatic,all,blue,Nuernberg,private,4,1,yes,good,full,sport,6.3,6.2
5419.66,Ford,S-Max,2011,222648,2.0,140,hybrid,manual,front,silver,Hamburg,dealer,5,4,no,good,full,sport,1.4,4.0
7001.09,BMW,3er,2016,177946,3.0,220,petrol,automatic,front,blue,Essen,private,5,1,no,good,full,base,5.0,9.3
16154.24,Seat,Arona,2024,29922,0.0,100,electric,manual,front,silver,Dortmund,private,4,2,no,excellent,full,sport,12.1,14.6
8165.32,Opel,Corsa,2023,56280,1.5,100,hybrid,manual,all,silver,Bonn,dealer,5,3,no,excellent,partial,base,8.0,3.6
32933.04,Audi,Q8,2021,114652,2.5,180,hybrid,automatic,rear,black,Berlin,dealer,4,1,no,good,full,base,13.0,5.8
8752.27,Opel,Corsa,2024,54303,1.6,110,petrol,automatic,front,white,Duesseldorf,dealer,4,3,no,excellent,full,base,8.8,6.2
16782.3,BMW,X3,2020,82627,1.4,90,petrol,automatic,rear,silver,Dresden,dealer,4,2,no,excellent,full,sport,4.0,5.7
7103.33,Mercedes-Benz,A-Klasse,2019,124845,3.0,210,diesel,automatic,all,black,Munich,private,5,3,yes,good,full,base,9.8,6.5
19642.53,Audi,A7,2021,86256,2.0,140,petrol,automatic,rear,silver,Stuttgart,private,4,5,no,excellent,full,sport,7.8,7.3
15064.06,BMW,X3,2021,103995,1.0,60,petrol,manual,front,red,Dortmund,private,4,1,no,good,full,sport,11.0,4.9
6699.43,Skoda,Octavia,2016,139723,1.4,90,petrol,automatic,front,green,Munich,private,3,1,no,good,full,base,5.5,5.9
6853.17,Ford,Kuga,2014,135090,4.0,300,petrol,manual,rear,silver,Essen,private,5,1,no,good,full,base,4.9,13.0
15736.37,Audi,A6,2020,70263,4.0,300,petrol,manual,all,white,Stuttgart,dealer,5,6,no,excellent,full,s_line,6.6,11.7
4922.66,Opel,Astra,2013,132662,3.0,180,diesel,manual,front,blue,Berlin,dealer,5,2,no,good,full,base,6.8,6.2
30036.04,Mercedes-Benz,SLK,2024,36100,4.0,300,petrol,automatic,all,silver,Stuttgart,dealer,4,6,no,excellent,full,base,14.6,12.0
20638.77,Mercedes-Benz,C-Klasse,2022,56170,3.0,180,diesel,manual,all,black,Dortmund,dealer,3,1,no,excellent,full,base,8.6,6.2
10770.29,Ford,Kuga,2021,45295,4.0,300,petrol,automatic,front,red,Cologne,dealer,5,6,no,excellent,full,base,14.2,12.3
24184.45,Mercedes-Benz,GLA,2022,31632,0.0,250,electric,automatic,rear,black,Frankfurt,dealer,4,2,no,excellent,full,s_line,0.0,19.9
10943.34,Ford,Fiesta,2025,7229,2.0,140,hybrid,automatic,front,blue,Cologne,private,4,2,no,excellent,none,base,11.3,3.7
44809.86,Audi,Q3,2025,6181,0.0,250,electric,automatic,all,grey,Bonn,dealer,5,5,no,excellent,full,s_line,18.3,18.9
2988.75,BMW,6er,1996,350000,1.6,90,diesel,automatic,all,silver,Leipzig,dealer,4,2,yes,fair,partial,base,8.4,3.5
18299.13,Opel,Astra,2025,14484,0.0,100,electric,automatic,front,green,Stuttgart,dealer,4,6,no,excellent,full,sport,24.6,15.2
16033.82,Ford,Kuga,2024,15896,1.5,100,petrol,automatic,rear,silver,Muenster,private,4,6,no,excellent,full,sport,16.0,5.4
7518.56,Seat,Leon,2016,133137,1.5,100,petrol,automatic,front,silver,Munich,dealer,4,3,no,excellent,partial,sport,9.7,7.2
55633.26,Porsche,911,2017,88997,1.2,70,petrol,manual,front,white,Berlin,dealer,5,1,no,good,full,s_line,3.5,5.5
6643.23,Skoda,Kodiaq,2011,303760,0.0,250,electric,automatic,all,white,Bielefeld,dealer,4,1,no,fair,full,base,2.9,20.8
14668.19,Mercedes-Benz,A-Klasse,2021,36790,3.0,210,hybrid,automatic,rear,blue,Hannover,private,4,1,no,excellent,full,s_line,4.5,4.2
2747.89,BMW,3er,2006,232866,3.0,210,diesel,manual,rear,silver,Cologne,private,4,2,no,fair,partial,base,9.3,6.9
3134.95,Mercedes-Benz,B-Klasse,2017,268301,2.0,110,diesel,automatic,front,blue,Bonn,private,4,2,yes,fair,full,base,14.1,5.9
17520.71,Skoda,Enyaq,2022,49109,1.0,60,petrol,automatic,all,silver,Cologne,dealer,5,2,no,excellent,full,base,5.8,4.5
24276.54,Skoda,Octavia RS,2024,30878,1.5,100,petrol,automatic,front,white,Bremen,dealer,5,1,no,excellent,full,sport,8.6,5.9
38314.13,Volkswagen,ID.4,2025,9068,3.0,180,diesel,automatic,front,grey,Bonn,dealer,5,1,yes,excellent,full,s_line,22.5,5.9
16671.3,Ford,Focus ST,2019,135922,0.0,100,electric,automatic,all,blue,Berlin,private,4,3,no,good,full,base,13.2,14.1
66163.87,Porsche,Macan,2025,7498,0.0,250,electric,automatic,all,red,Frankfurt,private,4,6,yes,good,full,s_line,20.1,20.1
24913.79,BMW,X5,2021,34535,2.0,140,hybrid,manual,front,grey,Leipzig,private,4,3,no,excellent,partial,sport,2.7,5.5
17613.84,Skoda,Enyaq,2022,33085,3.0,210,diesel,automatic,front,white,Cologne,dealer,4,3,no,excellent,full,base,18.2,7.9
11684.21,Opel,Crossland,2023,30005,3.0,210,diesel,automatic,all,red,Bielefeld,private,4,4,no,excellent,full,base,13.3,7.5
13600.2,Seat,Tarraco,2020,79358,1.0,60,petrol,automatic,all,white,Nuernberg,dealer,4,1,no,excellent,partial,sport,11.5,3.9
4474.49,Opel,Grandland,2013,269324,2.0,140,diesel,manual,rear,red,Leipzig,private,4,1,no,fair,partial,base,9.4,5.2
6849.5,Opel,Insignia,2018,292155,2.0,140,diesel,automatic,front,white,Duesseldorf,dealer,4,1,no,fair,full,base,4.0,5.6
3720.29,BMW,3er,2016,214544,3.0,210,diesel,manual,front,white,Muenster,dealer,5,4,no,fair,partial,sport,5.6,6.4
20251.06,Volkswagen,ID.4,2022,39942,1.4,90,petrol,automatic,all,black,Nuernberg,dealer,4,1,no,excellent,full,base,0.2,5.3
5785.77,Skoda,Karoq,2010,175745,2.0,110,diesel,manual,front,silver,Berlin,private,4,1,no,good,partial,sport,13.5,4.3
49880.47,Porsche,Taycan,2020,80186,2.0,140,diesel,automatic,front,black,Frankfurt,dealer,4,2,yes,good,full,s_line,13.2,4.5
131234.26,Porsche,Cayman,2025,20189,3.0,210,hybrid,automatic,front,white,Bonn,dealer,5,1,no,excellent,full,s_line,14.5,4.4
66677.5,BMW,X5,2025,7297,2.0,180,petrol,automatic,all,blue,Essen,dealer,4,4,no,excellent,full,m_sport,16.8,8.2
2872.52,Seat,Tarraco,2015,300712,3.0,180,diesel,manual,rear,black,Dresden,private,4,6,yes,fair,none,base,5.7,6.8
36261.08,Mercedes-Benz,CLA,2024,16609,4.0,300,petrol,automatic,rear,black,Hannover,dealer,4,1,no,excellent,full,sport,8.0,12.1
19375.42,Opel,Insignia,2024,19064,2.5,180,hybrid,manual,front,black,Dortmund,dealer,4,2,no,excellent,full,base,6.1,5.1
17198.77,Opel,Astra,2024,56133,2.0,180,petrol,manual,all,red,Bremen,dealer,5,1,no,excellent,full,base,12.3,8.6
14478.75,Opel,Zafira,2024,39310,3.0,180,diesel,automatic,front,black,Hamburg,dealer,4,5,no,excellent,full,sport,18.8,6.4
19877.67,Volkswagen,Passat CC,2020,121008,3.0,210,diesel,automatic,front,white,Nuernberg,dealer,5,1,no,excellent,full,base,10.3,7.0
16118.08,Seat,Tarraco,2025,24699,2.0,140,petrol,automatic,front,white,Hannover,dealer,5,3,no,excellent,full,base,0.4,7.6
223521.9,Porsche,911,2025,23706,0.0,250,electric,automatic,rear,blue,Frankfurt,private,4,3,no,excellent,full,s_line,13.2,19.1
8628.15,Ford,Puma,2020,142629,2.0,110,diesel,automatic,all,black,Essen,dealer,4,1,no,good,partial,sport,6.7,5.0
5108.95,Audi,A6,2010,233321,2.0,180,petrol,manual,all,blue,Stuttgart,dealer,4,4,no,good,none,base,8.8,7.2
19276.41,Mercedes-Benz,EQS,2017,44049,1.6,90,diesel,automatic,front,grey,Bonn,dealer,4,2,yes,good,full,sport,0.0,4.7
8784.96,Mercedes-Benz,CLS,2012,179976,2.5,180,hybrid,automatic,all,black,Berlin,dealer,5,3,no,good,partial,sport,0.2,4.6
5299.96,Opel,Astra,2021,227234,3.0,210,diesel,manual,all,black,Leipzig,dealer,4,4,yes,fair,partial,sport,19.2,6.3
24890.56,Skoda,Octavia RS,2024,16896,4.0,300,petrol,automatic,all,red,Essen,dealer,4,1,no,excellent,full,sport,7.4,11.9
3199.73,Seat,Ibiza,2014,153514,3.0,210,diesel,manual,all,grey,Dresden,private,4,2,no,good,partial,base,6.4,7.0
5225.71,Seat,Arona,2017,142421,0.0,150,electric,automatic,all,silver,Munich,private,5,6,no,good,full,base,4.5,16.9
58224.91,BMW,7er,2023,33667,1.5,100,petrol,automatic,all,black,Bonn,dealer,4,2,no,excellent,full,sport,16.6,6.6
15011.4,Skoda,Superb,2023,41982,1.6,110,petrol,automatic,front,black,Dortmund,dealer,4,6,no,excellent,full,sport,6.0,7.0
1676.24,Seat,Arona,2013,282262,1.5,100,petrol,manual,rear,white,Berlin,dealer,5,6,yes,fair,none,base,11.9,6.2
12864.28,Ford,Fiesta,2025,10264,1.6,90,diesel,automatic,rear,blue,Essen,dealer,4,1,no,excellent,partial,sport,23.6,5.0
74177.73,Audi,Q7,2025,10992,1.6,90,diesel,automatic,all,red,Frankfurt,dealer,3,1,no,excellent,full,s_line,17.2,4.9
13224.34,Mercedes-Benz,GLE,2018,76257,1.6,110,petrol,manual,front,silver,Duesseldorf,dealer,4,1,yes,good,full,amg,2.7,7.2
7904.79,Audi,A6,2016,176753,3.0,180,diesel,automatic,all,black,Hannover,dealer,5,4,no,good,full,base,0.9,7.2
11778.99,Mercedes-Benz,EQS,2015,140630,3.0,220,petrol,automatic,all,black,Muenster,private,4,4,yes,good,full,base,11.5,10.0
14352.64,Audi,A3,2022,56344,3.0,210,diesel,automatic,rear,blue,Cologne,dealer,5,1,no,excellent,full,base,9.8,7.7
3399.15,Volkswagen,Touran,1996,350000,0.0,250,electric,automatic,front,grey,Frankfurt,dealer,4,6,yes,fair,partial,sport,0.0,20.4
3971.33,Seat,Leon,2013,222628,2.0,180,petrol,automatic,all,white,Hannover,private,4,4,no,fair,full,base,3.3,7.6
6037.91,Opel,Grandland,2016,315644,2.0,140,hybrid,automatic,all,black,Muenster,dealer,3,3,no,fair,partial,base,7.6,4.3
15016.45,Skoda,Kodiaq,2021,53421,1.6,110,petrol,automatic,all,white,Munich,dealer,4,2,no,excellent,full,base,11.9,5.8
12501.63,Skoda,Superb,2019,56819,3.0,210,hybrid,manual,front,black,Leipzig,dealer,4,5,no,excellent,full,sport,19.3,5.9
4225.37,Seat,Ibiza,2021,77541,4.0,300,petrol,manual,front,white,Duesseldorf,private,4,5,no,excellent,full,sport,0.0,12.2
9730.93,BMW,7er,2010,80179,2.0,180,petrol,automatic,front,black,Berlin,private,4,3,no,good,full,base,1.2,7.9
14330.38,Ford,S-Max,2022,27260,4.0,300,petrol,automatic,front,white,Nuernberg,dealer,3,2,no,excellent,full,sport,10.8,12.4
8752.14,Mercedes-Benz,GLA,2019,125652,4.0,300,petrol,manual,all,white,Frankfurt,dealer,4,4,no,good,full,sport,7.9,11.9
27490.17,Mercedes-Benz,GLC,2023,44802,0.0,250,electric,manual,front,white,Bremen,private,4,6,no,excellent,full,amg,15.6,20.8
20291.05,BMW,Z4,2021,72932,2.0,110,diesel,automatic,rear,blue,Essen,private,4,1,yes,good,full,m_sport,3.6,5.0
13451.22,Opel,Astra,2021,30943,1.6,90,diesel,manual,front,black,Essen,private,4,2,no,excellent,full,sport,14.4,5.4
14938.53,Seat,Tarraco,2022,67522,1.5,100,petrol,automatic,rear,white,Hannover,dealer,4,2,no,excellent,full,sport,13.0,7.0
14138.32,Seat,Tarraco,2023,34129,2.0,110,diesel,automatic,all,red,Hamburg,dealer,3,1,yes,good,full,base,18.3,5.2
8270.04,Skoda,Kamiq,2021,42848,2.0,140,petrol,automatic,front,red,Dortmund,dealer,5,3,no,excellent,full,base,0.0,7.4
41617.97,Mercedes-Benz,GLS,2021,58671,0.0,150,electric,manual,front,white,Stuttgart,dealer,5,4,no,excellent,full,base,11.1,15.4
8740.99,Volkswagen,Polo,2020,153849,3.0,210,hybrid,automatic,front,black,Dresden,dealer,5,1,no,good,full,sport,16.7,5.6
7811.24,Audi,Q2,2019,81345,2.0,140,diesel,automatic,rear,red,Frankfurt,dealer,5,1,no,good,none,sport,6.8,6.1
13259.42,Porsche,Cayman,2016,317922,2.0,140,diesel,automatic,rear,black,Stuttgart,private,5,3,no,fair,full,sport,3.6,5.9
4710.47,Opel,Grandland,2012,350000,3.0,210,diesel,automatic,all,black,Hamburg,dealer,4,1,no,fair,full,sport,0.4,6.8
4109.69,Opel,Corsa,2016,150075,1.4,90,petrol,manual,rear,silver,Hamburg,dealer,4,1,no,good,partial,sport,8.3,7.1
63479.92,Porsche,Boxster,2025,20689,4.0,300,petrol,automatic,rear,silver,Dresden,dealer,4,3,yes,good,full,sport,5.7,11.2
8998.55,Seat,Leon Cupra,2016,209731,1.5,100,hybrid,manual,all,black,Dresden,private,4,3,no,good,full,sport,6.2,4.4
60508.61,Mercedes-Benz,GLS,2023,52914,1.5,100,petrol,automatic,all,white,Duesseldorf,private,5,1,no,excellent,full,sport,9.1,6.4
4406.93,Audi,A3,2014,175211,0.0,200,electric,manual,front,blue,Berlin,private,5,6,no,good,partial,sport,5.5,18.5
44095.13,BMW,6er,2023,50682,3.0,210,diesel,automatic,rear,silver,Essen,dealer,5,1,no,excellent,full,m_sport,8.0,6.4
7291.13,Opel,Zafira,2017,106564,1.6,90,diesel,automatic,rear,blue,Stuttgart,dealer,5,3,no,excellent,full,sport,0.6,5.0
15932.81,Audi,Q3,2022,35559,2.0,110,diesel,manual,rear,red,Munich,dealer,5,1,no,excellent,full,base,9.8,5.4
4288.86,Ford,Fiesta,2020,192156,2.0,140,diesel,automatic,front,white,Hannover,dealer,4,5,no,good,partial,sport,11.3,5.5
100840.03,Porsche,Boxster,2025,22690,3.0,210,diesel,automatic,all,red,Hannover,dealer,4,1,no,excellent,full,base,11.5,7.3
2678.23,BMW,X1,2012,271659,4.0,300,petrol,automatic,all,white,Hamburg,dealer,4,5,no,fair,partial,sport,3.2,11.5
23671.38,Ford,Focus ST,2025,9472,4.0,300,petrol,automatic,all,white,Dresden,private,5,1,no,excellent,full,sport,2.7,12.1
17815.76,Mercedes-Benz,CLS,2021,163939,3.0,180,diesel,automatic,rear,grey,Dortmund,dealer,4,2,no,good,full,base,0.8,6.6
7376.61,Seat,Leon Cupra,2009,134753,3.0,210,diesel,automatic,all,black,Stuttgart,private,4,1,yes,good,none,base,6.7,5.2
20422.4,Volkswagen,ID.3,2023,44641,3.0,210,hybrid,automatic,front,white,Duesseldorf,private,5,3,no,excellent,full,s_line,10.1,6.0
28766.91,Audi,A6,2023,65718,2.0,110,diesel,automatic,rear,white,Frankfurt,private,4,3,no,excellent,full,sport,8.4,4.2
6916.65,Seat,Arona,2019,113500,2.0,110,diesel,manual,front,red,Duesseldorf,dealer,5,1,no,excellent,partial,sport,12.1,6.3
10484.23,Seat,Arona,2021,70032,4.0,300,petrol,automatic,all,black,Essen,dealer,4,1,no,excellent,full,base,5.6,12.7
71781.61,Audi,A8,2023,34828,2.0,110,diesel,automatic,rear,black,Duesseldorf,dealer,4,1,no,excellent,full,s_line,17.3,4.7
47394.16,BMW,X3,2024,49367,1.5,100,hybrid,automatic,all,white,Hamburg,dealer,5,1,no,excellent,full,base,10.5,4.9
5354.73,Porsche,Cayman,2004,315824,1.6,90,diesel,manual,all,silver,Hamburg,private,5,1,no,fair,none,sport,0.0,3.6
10988.2,Skoda,Kamiq,2021,69556,0.0,200,electric,automatic,front,silver,Bremen,private,4,4,no,excellent,none,sport,11.3,18.2
10532.57,Opel,Mokka,2023,61471,3.0,210,hybrid,automatic,all,blue,Bielefeld,dealer,5,2,no,excellent,full,sport,1.6,4.8
14623.28,Ford,Focus,2023,53527,1.6,90,diesel,manual,rear,white,Bremen,private,4,1,no,excellent,full,sport,12.6,3.5
3628.68,Volkswagen,T-Roc,2004,314919,2.0,180,petrol,manual,front,red,Nuernberg,private,4,1,no,fair,none,s_line,3.2,7.5
22031.89,Skoda,Enyaq,2025,24929,3.0,210,diesel,manual,rear,blue,Stuttgart,dealer,4,4,no,excellent,full,sport,5.2,6.3
33499.69,BMW,X3,2025,10536,3.0,220,petrol,automatic,all,white,Hannover,dealer,4,3,yes,good,full,m_sport,19.8,8.4
34941.15,BMW,X6,2020,66999,3.0,180,diesel,automatic,all,black,Hannover,private,4,1,no,excellent,full,base,9.3,7.5
39041.29,Volkswagen,Passat,2025,19451,0.0,250,electric,automatic,all,silver,Nuernberg,dealer,5,2,no,excellent,full,sport,8.8,20.6
25982.18,Audi,A5,2024,43438,2.0,110,diesel,automatic,front,white,Munich,private,5,3,no,excellent,full,base,10.8,6.0
24063.79,Skoda,Octavia,2025,12203,0.0,150,electric,manual,front,black,Hamburg,dealer,4,4,no,excellent,full,base,18.3,16.2
29566.78,BMW,7er,2022,77501,1.5,100,petrol,automatic,all,grey,Muenster,private,5,3,no,excellent,full,base,0.0,5.8
32727.07,Porsche,Boxster,2021,84699,1.5,100,petrol,automatic,front,blue,Dresden,dealer,5,2,no,good,partial,sport,0.0,6.4
19744.39,Volkswagen,ID.3,2021,110666,3.0,180,diesel,manual,all,white,Bonn,dealer,3,1,no,excellent,full,sport,17.2,6.3
67198.57,Porsche,Cayenne,2023,58972,2.5,180,hybrid,automatic,rear,white,Dortmund,private,4,4,no,excellent,partial,sport,0.0,4.6
5122.04,Audi,e-tron,2008,183020,1.6,90,diesel,manual,rear,white,Nuernberg,dealer,5,1,yes,good,full,sport,6.4,4.5
21853.12,Skoda,Octavia RS,2023,39361,3.0,180,diesel,automatic,front,silver,Dresden,dealer,4,3,no,excellent,full,base,10.3,6.8
2801.85,Seat,Ibiza,2013,166974,3.0,210,diesel,manual,front,silver,Bielefeld,private,4,5,no,good,full,base,3.8,7.7
33573.17,Porsche,Boxster,2021,65555,1.6,90,diesel,manual,rear,silver,Munich,dealer,4,6,no,excellent,full,sport,5.9,3.7
31139.27,Volkswagen,Tiguan R-Line,2025,23830,3.0,210,hybrid,manual,front,black,Nuernberg,private,5,5,no,excellent,full,sport,22.5,6.1
116661.19,Porsche,Macan,2025,10418,1.0,60,petrol,automatic,all,silver,Stuttgart,dealer,5,1,no,excellent,full,s_line,12.3,4.6
4612.37,Seat,Leon,2009,148547,2.0,140,diesel,manual,front,black,Bonn,private,4,2,yes,good,partial,base,15.1,5.3
21805.41,Audi,A5,2023,38487,3.0,180,diesel,automatic,all,red,Leipzig,dealer,4,4,no,excellent,full,sport,15.6,6.6
9367.96,Audi,e-tron,2020,82333,2.0,180,petrol,automatic,all,white,Frankfurt,dealer,5,6,yes,good,full,s_line,1.7,7.5
7482.95,Seat,Arona,2017,113597,0.0,250,electric,automatic,rear,grey,Bielefeld,dealer,5,2,no,good,partial,sport,14.1,19.7
12135.44,Mercedes-Benz,C-Klasse,2020,100963,2.0,110,diesel,automatic,all,silver,Munich,dealer,4,2,no,good,full,base,2.1,4.4
13166.96,Volkswagen,T-Cross,2022,81731,0.0,250,electric,manual,front,silver,Berlin,private,4,3,no,good,full,base,23.6,18.4
16531.24,Skoda,Karoq,2025,29819,0.0,100,electric,manual,all,silver,Duesseldorf,dealer,5,5,no,excellent,full,sport,1.9,14.5
84664.39,Porsche,Boxster,2023,43942,2.0,110,diesel,automatic,all,silver,Muenster,dealer,5,1,no,excellent,full,base,9.6,5.0
